page_id,page_namespace,page_title,page_restrictions,page_counter,page_is_redirect,page_is_new,page_random,page_touched,page_links_updated,page_latest,page_len,page_content_model,pr_page,pr_type,pr_level,pr_cascade,pr_user,pr_expiry,pr_id
6611,0,Chicago_Bears,,995,0,0,0.6877175454867239,20160708152116,20160708152117,728918906,97197,wikitext,6611,edit,autoconfirmed,0,,20160831082946,622285
6654,0,Chicago_Cubs,,592,0,0,0.753127769337155,20160709204425,20160709203642,728680989,134407,wikitext,6654,edit,autoconfirmed,0,,20161110070354,619820
6671,0,Cincinnati_Reds,,423,0,0,0.7335913048438649,20160706013404,20160706013420,728369466,80312,wikitext,6671,edit,autoconfirmed,0,,20160804230719,626274
6678,0,Cat,,1999,0,0,0.855044171079103,20160708122230,20160708122241,728013362,143335,wikitext,6678,edit,autoconfirmed,0,,infinity,500758
6690,0,Coca-Cola,,2853,0,0,0.591589529618239,20160704191912,20160704193049,725592241,88748,wikitext,6690,edit,autoconfirmed,0,,infinity,173002
6749,0,Cheerleading,,460,0,0,0.069043569331098,20160707113250,20160707113251,728749822,73775,wikitext,6749,edit,autoconfirmed,0,,infinity,352647
6868,0,Caffeine,,1324,0,0,0.287298431887569,20160709030553,20160709030556,728995505,147432,wikitext,6868,edit,autoconfirmed,0,,infinity,414286
6882,0,Chrysler,,256,0,0,0.765011019785899,20160704191912,20160704193138,728008579,73579,wikitext,6882,edit,autoconfirmed,0,,infinity,566734
6884,0,Clitoris,,8136,0,0,0.178707160222071,20160709145447,20160709150027,725435323,162158,wikitext,6884,edit,autoconfirmed,0,,infinity,204354
6910,0,Cloning,,1234,0,0,0.810686535956977,20160709032939,20160709032940,728997728,60157,wikitext,6910,edit,autoconfirmed,0,,20161215193821,530985
6972,0,Chipmunk,,234,0,0,0.5029164371107859,20160704191912,20160704193207,724659272,14776,wikitext,6972,edit,autoconfirmed,0,,infinity,551369
6984,0,Colin_Powell,,1262,0,0,0.180571999569025,20160707220128,20160704152218,728310810,89847,wikitext,6984,edit,autoconfirmed,0,,infinity,314674
7037,0,Chlamydia_infection,,312,0,0,0.261945873742873,20160707162408,20160707162410,728781070,28501,wikitext,7037,edit,autoconfirmed,0,,infinity,325276
7063,0,Catapult,,1768,0,0,0.331919557724073,20160706144007,20160706144012,728620752,23538,wikitext,7063,edit,autoconfirmed,0,,infinity,472546
7085,0,Civil_war,,899,0,0,0.451366341161883,20160704191912,20160704193109,726496230,36973,wikitext,7085,edit,autoconfirmed,0,,infinity,303069
7089,0,Chocolate,,953,0,0,0.06590136146722489,20160704191912,20160704193207,727159674,77968,wikitext,7089,edit,autoconfirmed,0,,infinity,326714
7165,0,Cartoon,,1757,0,0,0.429804990468365,20160704191912,20160704193054,720391354,17070,wikitext,7165,edit,autoconfirmed,0,,infinity,173494
7218,0,Cookie,,229,0,0,0.149344082129508,20160708213210,20160708213211,728962914,16974,wikitext,7218,edit,autoconfirmed,0,,infinity,377969
7398,0,Computer_security,,41,0,0,0.155988592799742,20160704175753,20160704175757,728329241,105132,wikitext,7398,edit,autoconfirmed,0,,20160714124930,625745
7426,0,Charles_I_of_England,,2283,0,0,0.7476344404254429,20160705100358,20160705100610,724372089,112592,wikitext,7426,edit,autoconfirmed,0,,infinity,588891
7463,0,Cold_fusion,,929,0,0,0.9191759200013949,20160705100358,20160705100600,728216870,131599,wikitext,7463,edit,autoconfirmed,0,,infinity,438458
7473,0,Chelsea_F.C.,,228,0,0,0.0991392537012131,20160708054138,20160708054141,728868107,102252,wikitext,7473,edit,autoconfirmed,0,,infinity,390500
7591,0,Cholera,,446,0,0,0.127022224596722,20160704191912,20160704193120,725619354,67193,wikitext,7591,edit,autoconfirmed,0,,infinity,541497
7610,0,Catholic_(term),,6,0,0,0.7708542987432839,20160705100358,20160705100622,725321782,39993,wikitext,7610,edit,autoconfirmed,0,,infinity,282221
7701,0,Cocaine,,1735,0,0,0.364053522575697,20160705100358,20160705100600,728043811,116874,wikitext,7701,edit,autoconfirmed,0,,infinity,106176
7738,0,Chiropractic,,164,0,0,0.731427734467599,20160707195924,20160707195928,728807812,143868,wikitext,7738,edit,autoconfirmed,0,,infinity,537522
7819,0,Cactus,,389,0,0,0.719546043052847,20160709202650,20160709202652,729089902,97288,wikitext,7819,edit,autoconfirmed,0,,infinity,454546
7885,0,Dance,,3831,0,0,0.0198578573948311,20160706223402,20160706223404,728679472,28289,wikitext,7885,edit,autoconfirmed,0,,infinity,200011
7955,0,DNA,,4412,0,0,0.32935804252453,20160708202728,20160708202731,728954472,131927,wikitext,7955,edit,autoconfirmed,0,,infinity,600488
8082,0,Diamond,,2358,0,0,0.014292240156133,20160709034810,20160709034820,728814591,94869,wikitext,8082,edit,autoconfirmed,0,,infinity,302130
8083,0,Dr._Dre,,606,0,0,0.622865595503585,20160705094550,20160705094607,726928622,114954,wikitext,8083,edit,autoconfirmed,0,,infinity,387030
8121,0,Dallas_Cowboys,,783,0,0,0.37337120657169404,20160704191912,20160704193207,727587643,86757,wikitext,8121,edit,autoconfirmed,0,,infinity,400370
8125,0,Digamma,,19,0,0,0.912803740159426,20160707124620,20160707124728,725425021,25996,wikitext,8125,edit,autoconfirmed,0,,infinity,310028
8209,0,Doctor_Who,,1225,0,0,0.129002449222843,20160709001301,20160704193127,728210186,153029,wikitext,8209,edit,autoconfirmed,0,,20160830042802,587527
8221,0,Death,,953,0,0,0.0568408370547377,20160709215458,20160709215500,729099251,55978,wikitext,8221,edit,autoconfirmed,0,,infinity,617089
8303,0,Down_syndrome,,1192,0,0,0.409710545474394,20160709005534,20160709005536,728982862,86107,wikitext,8303,edit,autoconfirmed,0,,infinity,334312
8311,0,Dinosaur,,1380,0,0,0.842101925836971,20160710012027,20160710012000,729055898,177007,wikitext,8311,edit,autoconfirmed,0,,infinity,461748
8389,0,Major_depressive_disorder,,2224,0,0,0.456671499141186,20160708213239,20160708213242,728962966,185760,wikitext,8389,edit,autoconfirmed,0,,infinity,375130
8412,0,Doraemon,,381,0,0,0.653647447613671,20160706123814,20160706123937,727305513,29631,wikitext,8412,edit,autoconfirmed,0,,20160928025631,625369
8530,0,Dead_Sea,,430,0,0,0.7644964966592349,20160707062856,20160707062858,725289588,55541,wikitext,8530,edit,autoconfirmed,0,,20160726041912,621608
8531,0,Dragon,,1100,0,0,0.7307903689619061,20160704191912,20160704193309,727519466,40642,wikitext,8531,edit,autoconfirmed,0,,infinity,200517
8539,0,Devil,,36,0,0,0.7340322292726791,20160706094035,20160706094036,728590331,36696,wikitext,8539,edit,autoconfirmed,0,,infinity,99434
8577,0,Detroit_Lions,,378,0,0,0.539209186601647,20160709203845,20160709203320,728573196,29362,wikitext,8577,edit,autoconfirmed,0,,infinity,403007
8579,0,Detroit_Tigers,,317,0,0,0.0984665556796515,20160709164824,20160709164831,728456626,151445,wikitext,8579,edit,autoconfirmed,0,,20160805152730,626341
8618,0,David_Beckham,,1067,0,0,0.128253182515738,20160705231114,20160705231119,728492873,184697,wikitext,8618,edit,autoconfirmed,0,,infinity,198101
8817,0,Deicide_(band),,167,0,0,0.559842384010407,20160705231623,20160705231716,724316859,22995,wikitext,8817,edit,autoconfirmed,0,,20160729032534,606740
8832,0,West_Memphis_Three,,879,0,0,0.22436179707232998,20160704191912,20160704193304,728298722,79594,wikitext,8832,edit,autoconfirmed,0,,infinity,394003
8855,0,Dr._Seuss,,1100,0,0,0.69262773142441,20160705100358,20160705100600,725556488,69512,wikitext,8855,edit,autoconfirmed,0,,infinity,530424
9055,0,Derry,,383,0,0,0.44622642960979303,20160705231623,20160705231730,726038592,118273,wikitext,9055,edit,autoconfirmed,0,,infinity,365831
9061,0,Dolphin,,511,0,0,0.372189492333857,20160709033815,20160709033818,728998396,106852,wikitext,9061,edit,autoconfirmed,0,,infinity,441476
9223,0,Economics,,12421,0,0,0.402993170919822,20160705100358,20160705100643,725999078,155439,wikitext,9223,edit,autoconfirmed,0,,infinity,307281
9228,0,Earth,,5204,0,0,0.598315450920086,20160710012027,20160710012034,727635050,160690,wikitext,9228,edit,autoconfirmed,0,,infinity,559573
9232,0,Eiffel_Tower,,2351,0,0,0.335751462109155,20160709002743,20160709002744,728980105,68722,wikitext,9232,edit,autoconfirmed,0,,infinity,501233
9236,0,Evolution,,3698,0,0,0.699208000394709,20160710012027,20160710012047,728351251,233913,wikitext,9236,edit,autoconfirmed,0,,infinity,560238
9239,0,Europe,,8790,0,0,0.890808181735508,20160709202232,20160709202235,729089393,167918,wikitext,9239,edit,autoconfirmed,0,,infinity,550532
9252,0,Education,,3621,0,0,0.920778500773738,20160708225237,20160708225238,728971446,64453,wikitext,9252,edit,autoconfirmed,0,,20181122002232,598461
9257,0,Enzyme,,2884,0,0,0.805490222578394,20160705231623,20160705231727,726105276,86774,wikitext,9257,edit,autoconfirmed,0,,20161130231417,517686
9279,0,Elephant,,1370,0,0,0.297267847971309,20160706173004,20160706173006,728641594,129284,wikitext,9279,edit,autoconfirmed,0,,infinity,501591
9288,0,Elvis_Presley,,2086,0,0,0.686672202019647,20160709145428,20160709145432,729052675,200342,wikitext,9288,edit,autoconfirmed,0,,infinity,406226
9316,0,England,,7629,0,0,0.421977175792658,20160705095532,20160705095558,727199685,214872,wikitext,9316,edit,autoconfirmed,0,,infinity,92453
9317,0,European_Union,,6001,0,0,0.636793273162836,20160709212749,20160709212754,729096515,196891,wikitext,9317,edit,autoconfirmed,0,,infinity,484879
9322,0,English,,554,0,0,0.18495740293055501,20160704191912,20160704193348,718909000,1142,wikitext,9322,edit,autoconfirmed,0,,infinity,519412
9325,0,Easter,,990,0,0,0.00965236500804533,20160708210816,20160708210530,728844556,90030,wikitext,9325,edit,autoconfirmed,0,,infinity,469913
9331,0,Euclid,,1763,0,0,0.0764443148639466,20160704194342,20160704193709,719852429,18406,wikitext,9331,edit,autoconfirmed,0,,infinity,392991
9334,0,Ecuador,,781,0,0,0.891710074517606,20160708072837,20160708072850,728496545,147010,wikitext,9334,edit,autoconfirmed,0,,20190322094708,613407
9356,0,El_Salvador,,980,0,0,0.186557226056752,20160708101658,20160704073227,728249213,128882,wikitext,9356,edit,autoconfirmed,0,,infinity,603634
9428,0,Ernest_Hemingway,,2262,0,0,0.9785250248187449,20160708230055,20160705100650,727573188,96178,wikitext,9428,edit,autoconfirmed,0,,infinity,401265
9467,0,Longest_word_in_English,,13002,0,0,0.638104406779729,20160703150607,20160703150648,721189684,29942,wikitext,9467,edit,autoconfirmed,0,,infinity,205193
9549,0,Edgar_Allan_Poe,,1698,0,0,0.339107358212683,20160707215359,20160705231718,726420460,69085,wikitext,9549,edit,autoconfirmed,0,,infinity,594339
9550,0,Electricity,,2724,0,0,0.771515614140328,20160707215359,20160704193230,725416490,72156,wikitext,9550,edit,autoconfirmed,0,,infinity,227748
9587,0,Euthanasia,,1832,0,0,0.739739321861173,20160705100358,20160705100638,725700496,54434,wikitext,9587,edit,autoconfirmed,0,,infinity,120048
9603,0,Ernest_Rutherford,,1395,0,0,0.721503192299514,20160708223429,20160705100644,725623250,39642,wikitext,9603,edit,autoconfirmed,0,,infinity,550288
9630,0,Ecology,,1317,0,0,0.663341669052226,20160705095532,20160705095621,722744926,190098,wikitext,9630,edit,autoconfirmed,0,,20170319232558,613092
9632,0,Ecosystem,,587,0,0,0.647142618565953,20160705140220,20160704193954,720965150,52171,wikitext,9632,edit,autoconfirmed,0,,20161119000530,620825
9649,0,Energy,,2462,0,0,0.8235315650920679,20160709162358,20160709084139,729022378,54845,wikitext,9649,edit,autoconfirmed,0,,infinity,351251
9717,0,Excalibur,,333,0,0,0.8596508874182129,20160705100358,20160705100759,699120789,19096,wikitext,9717,edit,autoconfirmed,0,,20160804191516,583889
9732,0,Eli_Whitney,,901,0,0,0.39243801626603897,20160703064912,20160701032210,727765784,22488,wikitext,9732,edit,autoconfirmed,0,,infinity,451956
9764,0,Emma_Goldman,,437,0,0,0.911569066263334,20160705100358,20160705100652,727136356,98744,wikitext,9764,edit,autoconfirmed,0,,infinity,331704
9896,0,Elf,,2179,0,0,0.7409456956581639,20160702181905,20160702182100,708020886,66796,wikitext,9896,edit,autoconfirmed,0,,infinity,403216
10024,0,MDMA,,1424,0,0,0.293439572950303,20160708214112,20160708214115,728963963,127650,wikitext,10024,edit,autoconfirmed,0,,infinity,556151
10106,0,Earthquake,,1501,0,0,0.411750231321668,20160704191912,20160704193420,722742105,58582,wikitext,10106,edit,autoconfirmed,0,,infinity,213983
10128,0,Elizabeth_I_of_England,,3701,0,0,0.582719930990338,20160706231556,20160706231559,728683439,96431,wikitext,10128,edit,autoconfirmed,0,,infinity,314686
10134,0,Electromagnetic_spectrum,,2402,0,0,0.0166879221952408,20160704191912,20160704193446,725112248,46334,wikitext,10134,edit,autoconfirmed,0,,20210514050649,620281
10303,0,Evaporation,,642,0,0,0.37755026982869,20160704191912,20160704193424,705196061,12353,wikitext,10303,edit,autoconfirmed,0,,20180215221911,609086
10568,0,Association_football,,2885,0,0,0.9906878787937461,20160710004252,20160710004258,729116307,78780,wikitext,10568,edit,autoconfirmed,0,,infinity,313464
10646,0,Food,,1401,0,0,0.547258923339899,20160708055629,20160704193424,725739087,63611,wikitext,10646,edit,autoconfirmed,0,,infinity,313702
10823,0,Frédéric_Chopin,,919,0,0,0.703633268087761,20160710012719,20160710012720,729120535,99726,wikitext,10823,edit,autoconfirmed,0,,20190422084633,617468
10843,0,Fruit,,1699,0,0,0.39586411919059594,20160709145051,20160709145111,726411405,33672,wikitext,10843,edit,autoconfirmed,0,,infinity,216282
10902,0,Force,,1715,0,0,0.11710810392825699,20160704191912,20160704193719,724423501,89966,wikitext,10902,edit,autoconfirmed,0,,20210419104303,617082
10951,0,Fahrenheit_451,,291,0,0,0.127127227491818,20160704162531,20160704162533,728318259,77887,wikitext,10951,edit,autoconfirmed,0,,infinity,512231
10958,0,Fossil,,1179,0,0,0.692589853603942,20160710012027,20160710012041,727073392,70327,wikitext,10958,edit,autoconfirmed,0,,infinity,205408
10979,0,Franklin_D._Roosevelt,,8338,0,0,0.8324859215249181,20160707231523,20160706224523,728680458,194125,wikitext,10979,edit,autoconfirmed,0,,infinity,314688
11033,0,Frederick_Douglass,,416,0,0,0.268765345466105,20160709102856,20160709102859,729030273,98261,wikitext,11033,edit,autoconfirmed,0,,infinity,457460
11042,0,Fat,,679,0,0,0.260332991611523,20160710012754,20160710012755,729120602,12667,wikitext,11042,edit,autoconfirmed,0,,infinity,245399
11054,0,Fascism,,5556,0,0,0.37616298941537996,20160705100358,20160705100709,727000327,165910,wikitext,11054,edit,autoconfirmed,0,,20160825111037,621493
11059,0,Five_Pillars_of_Islam,,1073,0,0,0.18425050115608702,20160709063059,20160709063100,724408647,18317,wikitext,11059,edit,autoconfirmed,0,,infinity,467890
11062,0,Friction,,632,0,0,0.708020870301892,20160704011529,20160701151955,725841880,53185,wikitext,11062,edit,autoconfirmed,0,,infinity,516618
11090,0,Forest,,321,0,0,0.46652699119088,20160704191912,20160704193722,724915674,49433,wikitext,11090,edit,autoconfirmed,0,,20160912110343,623769
11121,0,Fox_News_Channel,,231,0,0,0.0131271304684944,20160707220128,20160707145535,728729295,77422,wikitext,11121,edit,autoconfirmed,0,,infinity,500751
11127,0,Federal_Bureau_of_Investigation,,1758,0,0,0.460753024984852,20160707220128,20160705100722,728318148,101678,wikitext,11127,edit,autoconfirmed,0,,infinity,411434
11145,0,Fire,,963,0,0,0.955367572564043,20160704191912,20160704194223,727210224,33615,wikitext,11145,edit,autoconfirmed,0,,infinity,281097
11185,0,Feminism,,5982,0,0,0.368982249283215,20160709040749,20160709040751,728914523,129618,wikitext,11185,edit,autoconfirmed,0,,infinity,243069
11188,0,French_Revolution,,3525,0,0,0.304595190384048,20160709180120,20160709180123,729073997,163816,wikitext,11188,edit,autoconfirmed,0,,infinity,244181
11227,0,Freemasonry,,3794,0,0,0.751952218592122,20160703232333,20160702181921,726429349,73650,wikitext,11227,edit,autoconfirmed,0,,infinity,195815
11236,0,Fart,,2,0,0,0.573896178578861,20160704191912,20160704193529,712016116,10644,wikitext,11236,edit,autoconfirmed,0,,infinity,208174
11240,0,Flatulence,,634,0,0,0.553341871642826,20160705014211,20160705014212,728383610,48560,wikitext,11240,edit,autoconfirmed,0,,infinity,334096
11250,0,Premier_League,,171,0,0,0.722365843804894,20160708092528,20160708092443,728313510,119715,wikitext,11250,edit,autoconfirmed,0,,20171201220021,565855
11258,0,Fellatio,,5,0,0,0.748452201251362,20160709145447,20160709150040,726623498,34724,wikitext,11258,edit,autoconfirmed,0,,infinity,403281
11260,0,Relax_(song),,83,0,0,0.9682322153525731,20160709011644,20160709011648,728027831,35386,wikitext,11260,edit,autoconfirmed,0,,infinity,385778
11291,0,Floccinaucinihilipilification,,1971,0,0,0.121460482591261,20160703145056,20160703145233,673320099,309,wikitext,11291,edit,autoconfirmed,0,,infinity,583054
11315,0,Friends,,573,0,0,0.222808518654489,20160705100358,20160705100652,725669352,117464,wikitext,11315,edit,autoconfirmed,0,,infinity,524550
11370,0,FIFA_World_Cup,,1680,0,0,0.661966441815688,20160708122945,20160708123022,728737127,89012,wikitext,11370,edit,autoconfirmed,0,,infinity,305227
11408,0,Female_genital_mutilation,,5196,0,0,0.123723898198198,20160705095532,20160705095557,727082795,148380,wikitext,11408,edit,autoconfirmed,0,,infinity,572671
11461,0,Francis_Crick,,1000,0,0,0.39011315292689297,20160709224157,20160707014905,728698795,101362,wikitext,11461,edit,autoconfirmed,0,,20160727012819,606341
11492,0,Foot,,801,0,0,0.722477624865694,20160709222024,20160704194232,719461976,24307,wikitext,11492,edit,autoconfirmed,0,,infinity,352623
11504,0,Fandom,,53,0,0,0.391618894777837,20160706023902,20160706023903,728548295,20441,wikitext,11504,edit,autoconfirmed,0,,infinity,572023
11508,0,Francis_Drake,,802,0,0,0.0964996024002317,20160705100358,20160705100707,724674380,52449,wikitext,11508,edit,autoconfirmed,0,,infinity,334720
11638,0,Francis_of_Assisi,,551,0,0,0.226329387376392,20160708132407,20160708080251,728879781,63366,wikitext,11638,edit,autoconfirmed,0,,20160803160118,583770
11846,0,Guitar,,1708,0,0,0.6118941871560121,20160702181905,20160702182021,724973393,69964,wikitext,11846,edit,autoconfirmed,0,,infinity,268395
11857,0,George_Lucas,,631,0,0,0.739188404510905,20160705224402,20160705224425,727038391,62247,wikitext,11857,edit,autoconfirmed,0,,infinity,435917
11867,0,Germany,,11417,0,0,0.45495388512961,20160709160441,20160709160446,729060675,195749,wikitext,11867,edit,autoconfirmed,0,,infinity,540708
11921,0,Gambling,,650,0,0,0.456809926272193,20160708082436,20160706224758,728680682,24865,wikitext,11921,edit,autoconfirmed,0,,infinity,337257
11955,0,George_H._W._Bush,,2336,0,0,0.741722642203535,20160708013759,20160706061145,728572693,140039,wikitext,11955,edit,autoconfirmed,0,,infinity,314695
11968,0,George_Washington,,7602,0,0,0.357394301665383,20160708181852,20160708181856,728938948,169175,wikitext,11968,edit,autoconfirmed,0,,infinity,302456
